,acc_x,acc_y,acc_z,g_x,g_y,g_z,force
112,-0.00921824621776,0.00158869021784,0.0068754973235,-3.73282442748,0.519083969466,-0.198473282443,0.000134772463385
113,-0.00824168371776,-0.00475896603216,0.0061430754485,-3.7786259542,0.618320610687,0.00763358778626,0.000128310484165
114,-0.00433543371776,-0.000608575407159,0.0019926848235,-3.62595419847,0.419847328244,-0.129770992366,2.31371423531e-05
115,-0.0155659024678,-0.00304998165716,-0.000937002676505,-3.74809160305,0.549618320611,-0.213740458015,0.000252477681761
116,-0.00653269934276,0.00451837771784,0.0078520598235,-3.89312977099,0.343511450382,-0.0916030534351,0.000124746741376
117,-0.000429183717758,-0.00427068478216,0.0015044035735,-3.81679389313,0.381679389313,-0.198473282443,2.06861772841e-05
118,-0.00360301184276,-0.000120294157159,3.95598234953e-05,-3.80916030534,0.30534351145,-0.152671755725,1.29977300029e-05
119,0.00274464440724,0.00256525271784,-0.0026459870515,-3.85496183206,0.557251908397,-0.259541984733,2.11148419053e-05
120,0.000303238157242,0.000123846467841,-0.0026459870515,-3.71755725191,0.595419847328,-0.198473282443,7.10853880433e-06
121,-0.00360301184276,-0.00231755978216,-0.0014252839265,-3.77099236641,0.381679389313,-0.0992366412214,2.03842119541e-05
122,-0.000673324342758,-0.000608575407159,-0.0038666901765,-3.73282442748,0.396946564885,-0.198473282443,1.57750226178e-05
123,-0.00457957434276,0.000367987092841,-0.0094819245515,-3.61832061069,0.358778625954,-0.167938931298,0.000111014808862
124,-0.00531199621776,-0.00500310665716,-0.0016694245515,-3.70992366412,0.137404580153,-0.00763358778626,5.60353583736e-05
125,-0.0106830899678,-0.00500310665716,0.0017485441985,-3.72519083969,0.557251908397,-0.0610687022901,0.000142216894296
126,-0.00506785559276,0.000123846467841,0.0080962004485,-3.71755725191,0.30534351145,-0.0916030534351,9.12469599589e-05
127,-0.00555613684276,0.00256525271784,0.0049223723235,-3.60305343511,0.412213740458,-0.106870229008,6.1680927413e-05
128,-0.0167866055928,-0.00475896603216,0.0022368254485,-3.61832061069,0.519083969466,-0.0152671755725,0.000309441273109
129,-0.00628855871776,-0.00500310665716,0.0056547941985,-3.71755725191,0.389312977099,-0.137404580153,9.65537443969e-05
130,0.000547378782242,0.00134454959284,-0.0016694245515,-3.71755725191,0.328244274809,-0.145038167939,4.89441547202e-06
131,-0.00506785559276,0.00549494021784,0.0034575285735,-3.80152671756,0.526717557252,-0.213740458015,6.78320321432e-05
132,-0.00506785559276,0.00476251834284,-0.0028901276765,-3.71755725191,0.63358778626,-0.18320610687,5.67175792614e-05
133,-0.00653269934276,0.00451837771784,0.0039458098235,-3.64885496183,0.473282442748,-0.160305343511,7.86613130671e-05
134,-0.00457957434276,0.00134454959284,0.0010161223235,-3.6641221374,0.427480916031,-0.221374045802,2.38128193448e-05
135,-0.00433543371776,0.00354181521784,-0.0053315339265,-3.67938931298,0.534351145038,-0.030534351145,5.97656945679e-05
136,0.00103566003224,-0.00109685665716,-0.0067963776765,-3.61832061069,0.709923664122,-0.167938931298,4.84664357504e-05
137,-0.00604441809276,0.00403009646784,-0.0107026276765,-3.59541984733,0.839694656489,0.0,0.000167322906802
138,0.00372120690724,0.00110040896784,0.0073637785735,-3.65648854962,0.641221374046,-0.0381679389313,6.92835156225e-05
139,-0.00409129309276,-0.000608575407159,-0.0058198151765,-3.74045801527,0.229007633588,-0.175572519084,5.09792918857e-05
140,0.00396534753224,-0.000364434782159,-0.0043549714265,-3.64885496183,0.152671755725,-0.0534351145038,3.48225698876e-05
141,-0.00116160559276,0.00110040896784,-0.000692862051505,-3.83969465649,0.0381679389313,-0.00763358778626,3.04028527205e-06
142,0.00201222253224,-0.00280584103216,0.0080962004485,-3.67175572519,0.435114503817,-0.0534351145038,7.74702451192e-05
143,-0.00384715246776,-0.00573552853216,0.0017485441985,-3.75572519084,0.587786259542,-0.0763358778626,5.07542764675e-05
144,-0.00213816809276,0.00134454959284,-0.0038666901765,-3.57251908397,0.335877862595,-0.0229007633588,2.13308693216e-05
145,0.000791519407242,-0.00524724728216,0.0071196379485,-3.58778625954,0.412213740458,-0.221374045802,7.88493515298e-05
146,0.000303238157242,-0.00134099728216,0.0010161223235,-3.57251908397,0.801526717557,-0.0458015267176,2.92273166707e-06
147,0.000547378782242,0.00329767459284,-0.0048432526765,-3.67938931298,0.496183206107,-0.213740458015,3.463137774e-05
148,-0.00335887121776,0.00134454959284,-0.0026459870515,-3.77099236641,0.587786259542,-0.0687022900763,2.00910769418e-05
149,-0.00335887121776,0.00378595584284,-0.0019135651765,-3.64122137405,0.458015267176,-0.145038167939,2.92772091862e-05
150,-0.00140574621776,-0.00207341915716,-0.0067963776765,-3.64122137405,0.541984732824,-0.206106870229,5.24659389517e-05
151,-0.00360301184276,0.00207697146784,-0.0036225495515,-3.53435114504,0.427480916031,-0.206106870229,3.04183700704e-05
152,-0.00409129309276,0.00818048709284,0.0017485441985,-3.72519083969,0.335877862595,-0.190839694656,8.67164550611e-05
153,0.000791519407242,0.00427423709284,-0.0026459870515,-3.65648854962,0.458015267176,-0.0687022900763,2.58968531746e-05
154,-0.00848582434276,0.000612127717841,0.0034575285735,-3.6641221374,0.30534351145,0.0534351145038,8.43384189556e-05
155,0.00176808190724,-0.00231755978216,0.000283700448495,-3.8320610687,0.488549618321,-0.0229007633588,8.57768291908e-06
156,-0.00360301184276,0.00110040896784,0.0083403410735,-3.64122137405,0.526717557252,-0.0534351145038,8.37538834578e-05
157,5.90975322421e-05,0.000856268342841,-0.000937002676505,-3.6106870229,0.496183206107,-0.0763358778626,1.61466200904e-06
158,-0.00384715246776,-0.0106183410322,0.0063872160735,-3.59541984733,0.427480916031,-0.129770992366,0.000168346277555
159,-0.00457957434276,-0.00134099728216,0.0056547941985,-3.59541984733,0.404580152672,-0.0687022900763,5.47474722989e-05
160,-0.00604441809276,-0.00280584103216,0.0024809660735,-3.57251908397,0.534351145038,-0.229007633588,5.05629266356e-05
161,-0.000429183717758,0.00525079959284,0.0049223723235,-3.64122137405,0.435114503817,-0.0610687022901,5.19848443189e-05
162,0.000791519407242,-0.00720037228216,0.0017485441985,-3.56488549618,0.427480916031,-0.152671755725,5.55292707878e-05
163,-0.00555613684276,-0.00329412228216,0.0058989348235,-3.58015267176,0.541984732824,-0.00763358778626,7.65193302771e-05
164,-0.00604441809276,0.00207697146784,-0.0024018464265,-3.53435114504,0.595419847328,-0.0534351145038,4.66176668148e-05
165,-0.00311473059276,0.00207697146784,0.0010161223235,-3.68702290076,0.625954198473,-0.106870229008,1.504786172e-05
166,-0.00409129309276,0.00329767459284,-0.0033784089265,-3.60305343511,0.473282442748,-0.0687022900763,3.90269837658e-05
167,-0.00384715246776,0.00305353396784,0.0012602629485,-3.61832061069,0.603053435115,-0.152671755725,2.57129145023e-05
168,0.00298878503224,0.00110040896784,-0.0063080964265,-3.59541984733,0.503816793893,0.0534351145038,4.99358163915e-05
169,-0.00702098059276,0.00110040896784,0.0046782316985,-3.83969465649,0.488549618321,0.0534351145038,7.23909202052e-05
170,-0.00164988684276,0.000367987092841,-0.0038666901765,-3.70229007634,0.358778625954,-0.145038167939,1.78088340155e-05
171,0.00127980065724,-0.00500310665716,0.0066313566985,-3.73282442748,0.809160305344,-0.206106870229,7.06438576079e-05
172,-0.00164988684276,-0.00304998165716,0.0134672941985,-3.51908396947,0.977099236641,-0.0610687022901,0.000193392527732
173,-0.00433543371776,-0.00353826290716,-0.0041108308015,-3.5572519084,0.770992366412,-0.0763358778626,4.82142197999e-05
174,-0.00482371496776,-0.00378240353216,0.0044340910735,-3.52671755725,1.03816793893,-0.12213740458,5.72359662183e-05
175,-0.00433543371776,-0.00402654415716,0.000771981698495,-3.50381679389,0.580152671756,-0.114503816794,3.56049991134e-05
176,5.90975322421e-05,-0.00500310665716,0.000527841073495,-3.61832061069,0.290076335878,-0.18320610687,2.53131849401e-05
177,-0.00653269934276,-0.00207341915716,0.000527841073495,-3.77099236641,0.335877862595,-0.114503816794,4.7253843903e-05
178,-0.00164988684276,-0.000608575407159,-0.0014252839265,-3.64885496183,0.198473282443,0.0152671755725,5.12392489126e-06
179,-0.00433543371776,-0.00280584103216,0.0105376066985,-3.93129770992,0.175572519084,-0.0839694656489,0.000137709884351
180,-0.000429183717758,0.00403009646784,0.0046782316985,-3.78625954198,0.251908396947,-0.167938931298,3.83117280285e-05
181,-0.00531199621776,-0.00304998165716,3.95598234953e-05,-3.87022900763,0.549618320611,-0.206106870229,3.75212569061e-05
182,-0.00482371496776,0.00158869021784,-0.000937002676505,-3.64122137405,0.770992366412,-0.190839694656,2.66701367142e-05
183,0.000303238157242,-0.00207341915716,0.0019926848235,-3.6641221374,0.740458015267,-0.145038167939,8.36181318707e-06
184,-0.00287058996776,0.00549494021784,0.0041899504485,-3.67938931298,0.549618320611,-0.114503816794,5.59903395215e-05
185,-0.00995066809276,-0.00158513790716,0.0046782316985,-3.86259541985,0.687022900763,-0.251908396947,0.000123414309502
186,-0.00555613684276,0.00378595584284,0.0029692473235,-3.59541984733,0.778625954198,-0.0839694656489,5.40205479275e-05
187,-0.00457957434276,-0.000608575407159,0.0076079191985,-3.62595419847,0.748091603053,-0.0992366412214,7.92232997179e-05
188,-0.0131244962178,0.00183283084284,0.000283700448495,-3.56488549618,0.740458015267,-0.106870229008,0.000175692155813
189,-0.000917464967758,-0.00524724728216,-0.0036225495515,-3.78625954198,0.702290076336,-0.24427480916,4.14982112603e-05
190,-0.00189402746776,-0.000364434782159,-0.0148530183015,-3.68702290076,0.809160305344,-0.282442748092,0.000224332305424
191,-0.00238230871776,0.00305353396784,0.000283700448495,-3.70229007634,0.687022900763,-0.0381679389313,1.50799504639e-05
192,-0.00457957434276,0.000856268342841,0.0024809660735,-3.8320610687,0.702290076336,-0.221374045802,2.78608892936e-05
193,-0.00555613684276,-0.00304998165716,0.0054106535735,-3.62595419847,0.595419847328,-0.160305343511,6.94482168168e-05
194,-0.00238230871776,-0.00280584103216,-0.0011811433015,-3.6641221374,0.664122137405,-0.12213740458,1.49432382231e-05
195,-0.00335887121776,-0.00500310665716,-0.0041108308015,-3.61832061069,0.595419847328,-0.0916030534351,5.3212021959e-05
196,-0.00506785559276,0.00451837771784,0.0102934660735,-3.57251908397,0.503816793893,-0.198473282443,0.000152054341316
197,0.00152394128224,-0.00231755978216,-0.0702729401765,-3.51145038168,0.992366412214,-0.213740458015,0.00494597960143
198,-0.00457957434276,0.00305353396784,-0.0141205964265,-3.59541984733,0.923664122137,-0.0992366412214,0.000229687814294
199,-0.00409129309276,-0.00866521603216,0.0115141691985,-3.73282442748,0.618320610687,-0.00763358778626,0.000224400740386
200,-0.00604441809276,-0.00500310665716,0.0010161223235,-3.67175572519,0.885496183206,0.0458015267176,6.25985708793e-05
201,-0.000673324342758,0.000856268342841,-0.124228018302,-3.46564885496,1.49618320611,-0.175572519084,0.0154337870923
202,-0.00140574621776,0.00158869021784,-0.0287690339265,-3.60305343511,0.603053435115,-0.198473282443,0.000832157372101
203,0.00274464440724,-0.000852716032159,-0.0107026276765,-3.63358778626,0.839694656489,0.0,0.000122806436736
204,0.00201222253224,-0.00622380978216,0.0305571379485,-3.49618320611,0.839694656489,-0.12213740458,0.000976523527327
205,-0.00238230871776,-0.00353826290716,-0.0119233308015,-3.69465648855,0.610687022901,-0.0687022900763,0.000160360516629
206,-0.0114155118428,0.00549494021784,-0.0072846589265,-3.70229007634,0.572519083969,-0.198473282443,0.000213574534305
207,-0.00995066809276,0.00842462771784,-0.0102143464265,-3.64885496183,0.725190839695,-0.206106870229,0.000274323020597
208,-0.00311473059276,-0.000852716032159,0.0185942473235,-3.67938931298,0.648854961832,-0.221374045802,0.000356174704824
209,-0.00335887121776,0.00134454959284,0.0115141691985,-3.73282442748,0.75572519084,-0.152671755725,0.000145665921797
210,-0.00287058996776,0.00232111209284,-0.000692862051505,-3.72519083969,0.618320610687,-0.18320610687,1.41079059329e-05
211,-0.00311473059276,0.00622736209284,-0.0121674714265,-3.88549618321,0.259541984733,-0.0152671755725,0.000196528946216
212,-0.000917464967758,-0.00158513790716,-0.0180268464265,-3.67938931298,0.259541984733,-0.129770992366,0.000328321596237
213,0.00274464440724,-0.00256170040716,0.0037016691985,-3.45038167939,0.435114503817,-0.24427480916,2.77977367533e-05
214,-0.00653269934276,-0.00744451290716,0.0024809660735,-3.51145038168,0.450381679389,-0.0687022900763,0.000104252125786
215,-0.00409129309276,-0.00182927853216,-0.000937002676505,-3.76335877863,0.412213740458,-0.137404580153,2.09629131348e-05
216,-0.00482371496776,0.00110040896784,0.0010161223235,-3.70229007634,0.435114503817,-0.0839694656489,2.5511630563e-05
217,-0.00848582434276,-0.00109685665716,-0.0119233308015,-3.64122137405,0.595419847328,-0.0763358778626,0.000215378126705
218,-0.000673324342758,-0.00524724728216,0.0063872160735,-3.77099236641,0.610687022901,-0.251908396947,6.87834988802e-05
219,-0.00482371496776,0.000367987092841,-0.0036225495515,-3.63358778626,0.69465648855,-0.221374045802,3.65265058438e-05
220,-0.00262644934276,-0.00182927853216,0.0010161223235,-3.67938931298,0.664122137405,-0.0992366412214,1.12770006746e-05
221,-0.00189402746776,0.00280939334284,-0.0058198151765,-3.69465648855,0.473282442748,-0.030534351145,4.53502796921e-05
222,-0.00433543371776,0.00183283084284,-0.0063080964265,-3.5572519084,0.389312977099,-0.0687022900763,6.19473349456e-05
223,-0.000917464967758,-0.000364434782159,-0.0036225495515,-3.47328244275,0.442748091603,-0.12213740458,1.40974199306e-05
224,-0.00238230871776,-0.00744451290716,0.000771981698495,-3.67938931298,0.30534351145,-0.0763358778626,6.16921229944e-05
225,-0.00555613684276,0.00207697146784,-0.0014252839265,-3.69465648855,0.282442748092,-0.18320610687,3.72159013648e-05
226,-0.00970652746776,0.00256525271784,-0.0041108308015,-3.70229007634,0.236641221374,-0.0992366412214,0.000117696126867
227,-0.00970652746776,-0.000364434782159,0.0058989348235,-3.59541984733,0.412213740458,-0.259541984733,0.000129146920245
228,-0.00384715246776,0.00329767459284,-0.0026459870515,-3.6641221374,0.786259541985,-0.18320610687,3.26764873072e-05
229,0.00518605065724,-0.00256170040716,0.0049223723235,-3.76335877863,0.740458015267,-0.0839694656489,5.76871796866e-05
